id_unico|subgrupo_duvida|nucleo_analitico|ano|bases_origem|doi|termos_bloco_a|termos_bloco_b|auditado|titulo
REG_04702|apenas_bloco_a|TRUE|2026|Scopus|10.5935/jetia.v12i58.2889|building maintenance||nao|SAFETY AS AN ORGANIZATIONAL DIMENSION: CHALLENGES OF PUBLIC MANAGEMENT IN RISK PREVENTION AND INSTITUTIONAL RESPONSIBILITY
REG_04793|apenas_bloco_a|TRUE|2026|Scopus|10.1145/3786554.3786572|building maintenance; maintenance prioritization; maintenance priority||nao|Explainable Artificial Intelligence (XAI) for Interpretable Heritage Building Maintenance Prediction
REG_04819|apenas_bloco_a|TRUE|2026|Scopus|10.17683/ijomam/issue24.25|building operation||nao|ENERGY-SAVING RECONSTRUCTION SCHEME OF BUILDINGS BASED ON ENERGY CONSUMPTION DATA
REG_04820|apenas_bloco_a|TRUE|2026|Scopus|10.1007/978-3-032-10546-2_4|operation and maintenance; maintenance management||nao|Research and Analysis on the Application of Building Energy Management Systems in China Based on Questionnaire
REG_04822|apenas_bloco_a|TRUE|2026|Scopus|10.1061/jccee5.cpeng-6781|building operation||nao|Nonintrusive Integrated Sensing and Noise-Aware Contrastive Learning for Advanced Building Occupancy Analysis
REG_04914|apenas_bloco_a|TRUE|2026|Scopus|10.1016/j.procs.2026.03.275|building operation||nao|Dynamic Prediction of Carbon Emissions from Building Operation Stages by Time-Series Convolutional Networks (TCNs)
REG_05079|apenas_bloco_a|TRUE|2025|Scopus|10.3992/jgb.20.1.153|building operation||nao|DETERMINANTS OF UNIVERSITY BUILDING OPERATION ENERGY CONSUMPTION THROUGH A CASE STUDY
REG_05158|apenas_bloco_a|TRUE|2025|Scopus|10.1016/j.tsep.2025.104174|maintenance management||nao|A holistic study on solar photovoltaic-based cleaner hydrogen production facilities: Economic and performance assessments
REG_05191|apenas_bloco_a|TRUE|2025|Scopus|10.1016/j.scitotenv.2025.180459|building operation||nao|Changes in radon concentration in multistory energy efficient buildings during the first years after construction
REG_05216|apenas_bloco_a|TRUE|2025|Scopus|10.1016/j.buildenv.2025.113404|building operation; retrofit||nao|Ten questions concerning calibrating building energy simulation models
REG_05371|apenas_bloco_a|TRUE|2025|"Scopus|WoS"|10.1680/jinam.23.00033|facility management||nao|Artificial intelligence in healthcare facilities asset information management: mixed review
REG_05502|apenas_bloco_a|TRUE|2025|Scopus|10.3390/en18051259|operation and maintenance||nao|Hydraulic Balancing of District Heating Systems and Improving Thermal Comfort in Buildings
REG_05549|apenas_bloco_a|TRUE|2025|Scopus|10.1108/f-04-2024-0064|building maintenance; retrofit||nao|A post-occupancy performance evaluation study on user satisfaction with university student housing facilities
REG_05557|apenas_bloco_a|TRUE|2025|Scopus|10.26868/25222708.2025.1169|building operation||nao|A performance comparison of analytical and heuristic optimization methods for determining an energy-efficient user distribution in office environments
REG_05566|apenas_bloco_a|TRUE|2025|Scopus|10.1088/1742-6596/3140/5/052009|building operation||nao|Designing Efficient Hybrid Controls for High-performance buildings with Multiple Energy Systems
REG_05571|apenas_bloco_a|TRUE|2025|Scopus|10.1109/pc65047.2025.11047496|building operation||nao|Bilinear Models Balance Complexity and Precision in MPC-Based Energy-Optimal Building Operation
REG_05574|apenas_bloco_a|TRUE|2025|Scopus|10.26868/25222708.2025.1653|building operation||nao|High-Fidelity Building Emulator for Integrated Comfort and Energy Analysis using EnergyPlus and Radiance
REG_05580|apenas_bloco_a|TRUE|2025|Scopus|10.1061/9780784486443.002|operation and maintenance||nao|A New Simple HVAC Energy Performance Metric: Climate and Occupant Preference-Adjusted
REG_05581|apenas_bloco_a|TRUE|2025|Scopus|10.1109/isgteurope64741.2025.11305264|building operation||nao|Instance-Based Transfer Learning for Short-Term Load Forecasting in Data-Scarce Buildings
REG_05584|apenas_bloco_a|TRUE|2025|Scopus|10.1109/cepsi66359.2025.11403670|operation and maintenance||nao|5G-based Cooling Load Prediction Information System of Air Conditioning for Decarbonisation in Shopping Mall (Paper ID 54)
REG_05591|apenas_bloco_a|TRUE|2025|Scopus|10.33383/2025-048|building operation||nao|USE OF SOLAR ENERGY FOR HEATING RESIDENTIAL AND CIVIL BUILDINGS IN SOUTHERN RUSSIA AND NORTHEAST CHINA IN THE SPRING AND AUTUMN OF THE YEAR
REG_05594|apenas_bloco_a|TRUE|2025|Scopus|10.1007/978-3-031-80482-3_15|building operation||nao|Constructive Solutions of Energy-Active External Fences with an Estimated Justification of Heat Gain from Solar Radiation into the Premises
REG_05595|apenas_bloco_a|TRUE|2025|Scopus|10.1088/1742-6596/3074/1/012013|building operation||nao|Study on Energy Saving and Low Carbon Renovation of Ultra Low Energy Buildings in Severe Cold Regions
REG_05596|apenas_bloco_a|TRUE|2025|Scopus|10.3389/frmbi.2025.1395519|building operation||nao|Effects of wetting events on mass timber surface microbial communities and VOC emissions: implications for building operation and occupant well-being
REG_05617|apenas_bloco_a|TRUE|2025|Scopus|10.1061/9780784486436.066|facility management||nao|Organizational Framework for Facility Management Information Definition and Delivery Process
REG_05672|apenas_bloco_a|TRUE|2025|Scopus|10.1108/f-02-2025-0028|facility management||nao|Toward a systematic integration of digital technologies in facility management organizations and services
REG_05768|apenas_bloco_a|TRUE|2025|Scopus|10.13182/ncsd25-47941|facilities management||nao|The Importance of Collaboration Throughout Transition into New Phases in Facility Lifecycles
REG_05848|apenas_bloco_a|TRUE|2025|"Scopus|WoS"|10.1108/jcre-11-2024-0038|facility management||nao|Implementing circular practices in a construction clients’ organisation. Strategic interventions on intra-organisational barriers for operationalising TU Delft’s circular campus ambitions
REG_05904|apenas_bloco_a|TRUE|2025|Scopus|10.1109/ei268505.2025.11425625|operation and maintenance||nao|Research on Next Generation O&M Platform for urban Power and Energy Facilities Based on CIM
REG_05937|apenas_bloco_a|TRUE|2025|"Scopus|WoS"|10.7764/ric.00142.21|building maintenance||nao|Concrete with incorporation of polymeric recycled aggregate
REG_05945|apenas_bloco_a|TRUE|2025|Scopus|10.2175/193864718825159928|operation and maintenance||nao|Where Commitment Meets Innovation: Transforming EJ Commitment into Tangible Impact
REG_06048|apenas_bloco_a|TRUE|2025|Scopus|10.24425/bpasts.2025.155030|building operation||nao|Metaheuristic optimization for efficient construction management of building projects
REG_06155|apenas_bloco_a|TRUE|2024|Scopus|10.3233/idt-230171|building operation||nao|Application of high performance computing based on big data in architectural interior design
REG_06176|apenas_bloco_a|TRUE|2024|Scopus|10.3390/su16229943|building operation||nao|Bayesian-Neural-Network-Based Approach for Probabilistic Prediction of Building-Energy Demands
REG_06186|apenas_bloco_a|TRUE|2024|Scopus|10.3390/su16229836|building operation||nao|The Effects of an Adaptive Ventilation Control System on Indoor Air Quality and Energy Consumption
REG_06191|apenas_bloco_a|TRUE|2024|Scopus|10.3390/buildings14113600|building operation||nao|Project Report: Thermal Performance of FIRSTLIFE House †
REG_06370|apenas_bloco_a|TRUE|2024|Scopus|10.1097/md.0000000000038239|facility management||nao|5G-enabled smart hospitals: Innovations in patient care and facility management
REG_06400|apenas_bloco_a|TRUE|2024|Scopus|10.1016/j.enconman.2024.118284|building operation||nao|Building energy characteristic evaluation in terms of energy efficiency and ecology
REG_06433|apenas_bloco_a|TRUE|2024|Scopus|10.3390/buildings14030601|facility management||nao|Assessing the Digital Transformation Readiness of the Construction Industry Utilizing the Delphi Method
REG_06456|apenas_bloco_a|TRUE|2024|Scopus|10.1108/jcre-12-2022-0041|facility management||nao|Agency problems in facility management (FM) outsourcing in the Ghanaian retail sector
REG_06502|apenas_bloco_a|TRUE|2024|Scopus||building operation||nao|Integrated Thermal, Light and Air Quality Monitoring for Health and Efficiency
REG_06513|apenas_bloco_a|TRUE|2024|Scopus|10.1109/psgec62376.2024.10721044|building operation||nao|A Way to Quickly Assess the Effectiveness of Typical Energy Saving and Carbon Reduction Technologies in Targeted Buildings
REG_06516|apenas_bloco_a|TRUE|2024|Scopus|10.1007/978-3-031-58086-4_16|building operation||nao|Designing for a Low-Cost Low-Energy Building in Sub-Saharan Africa Using a Simulation-Based Approach: The Case of a Residential Building in Ghana
REG_06603|apenas_bloco_a|TRUE|2024|Scopus|10.4337/9781035317189.ch257|facility management||nao|Gymnastics management
REG_06610|apenas_bloco_a|TRUE|2024|Scopus|10.1007/978-3-031-65321-6|facility management||nao|Facility Management Practices: Empirical Cases in Developing Countries
REG_06621|apenas_bloco_a|TRUE|2024|Scopus|10.3390/en17010182|facility management||nao|Artificial Intelligence in the Construction Industry: A Systematic Review of the Entire Construction Value Chain Lifecycle
REG_06632|apenas_bloco_a|TRUE|2024|Scopus|10.1007/978-981-99-6616-5_48|building operation||nao|Role of Grid-Connected Photovoltaic Systems in Mitigating Operational Emissions from Residential Buildings in Cooling-Dominated Climatic Zones of India
REG_06725|apenas_bloco_a|TRUE|2024|Scopus|10.1109/peeec63877.2024.00181|building operation; operation and maintenance||nao|Research on Artificial Intelligence-based Energy Management and Optimization Algorithms in Energy-Saving Buildings
REG_06781|apenas_bloco_a|TRUE|2024|Scopus|10.48009/4_iis_2024_115|building operation||nao|A survey of machine learning applications in commercial building management
REG_06868|apenas_bloco_a|TRUE|2024|Scopus|10.1080/00207543.2024.2325582|building operation||nao|Low carbon operation optimisation strategies for heating, ventilation and air conditioning systems in office buildings
REG_06897|apenas_bloco_a|TRUE|2023|Scopus|10.1063/5.0127388|building maintenance; condition assessment||nao|Concrete Damage Condition Rating Examination to Existing Building
REG_06983|apenas_bloco_a|TRUE|2023|Scopus|10.3390/en16196810|building operation||nao|Economic and Energy Analysis of the Operation of Windows in Residential Buildings in Poland
REG_06985|apenas_bloco_a|TRUE|2023|Scopus|10.1016/j.rser.2023.113690|building operation||nao|Review of bio-based phase change materials as passive thermal storage in buildings
REG_07101|apenas_bloco_a|TRUE|2023|"Crossref|Scopus|WoS"|10.3390/su15129680|building operation; operation and maintenance||nao|A Review of Theory and Application Development of Intelligent Operation Methods for Large Public Buildings
REG_07177|apenas_bloco_a|TRUE|2023|Scopus||building operation||nao|Occupant Aspects of Building Energy Codes And Standards
REG_07285|apenas_bloco_a|TRUE|2023|Scopus|10.1108/f-10-2022-0128|facilities management||nao|Bibliometric and content analyses of research on technology use in real estate facilities management
REG_07378|apenas_bloco_a|TRUE|2023|Scopus|10.1504/ijbpm.2023.129847|facility management||nao|Standardising the route to project handover to improve the delivery of major building projects
REG_07418|apenas_bloco_a|TRUE|2023|Scopus|10.1007/978-3-031-49345-4_15|maintenance management||nao|First Step Towards Ecological Heating in Green School Procurement Relating to Operations and Maintenance: A Case Study
REG_07542|apenas_bloco_a|TRUE|2023|Scopus|10.21837/pm.v21i29.1358|operation and maintenance||nao|URBAN DEVELOPMENT AND WASTE MANAGEMENT PLANNING IN KABUL NEW CITY, AFGHANISTAN: A CASE STUDY
REG_07787|apenas_bloco_a|TRUE|2016|Scopus|10.1016/j.enbuild.2016.02.056|building portfolio||nao|On the usefulness of a cost-performance indicator curve at the strategic level for consideration of energy efficiency measures for building portfolios
REG_07813|apenas_bloco_a|TRUE|2012|Scopus||building portfolio||nao|MultiMap: A tool for strategic analysis of building portfolios
REG_07843|apenas_bloco_a|TRUE|2026|Scopus|10.1117/12.3106962|maintenance strategy||nao|Assessment of damage levels and maintenance strategy research based on GE Matrix and ARP algorithm
REG_07965|apenas_bloco_a|TRUE|2024|Scopus|10.1177/14759217231170742|condition assessment||nao|Structural health monitoring of inland navigation structures and ports: a review on developments and challenges
REG_07971|apenas_bloco_a|TRUE|2024|Scopus|10.1088/1742-6596/2893/1/012115|maintenance strategy||nao|Effect of combined refrigerant leakage and HEX fouling on performances on an air-to-air EHP in different Italian Climates
REG_08006|apenas_bloco_a|TRUE|2022|Scopus|10.1016/j.pdisas.2022.100258|maintenance strategy||nao|A framework to evaluate systemic risks of inland waterway infrastructure
REG_08040|apenas_bloco_a|TRUE|2021|Scopus|10.1201/9780429279119-505|condition assessment||nao|Automated linking of 3D inspection data for damage analysis
REG_08062|apenas_bloco_a|TRUE|2020|Scopus|10.3850/978-981-11-2724-3_0309-cd|maintenance strategy||nao|Dynamic adaption of maintenance packages within the product use phase using machine learning methods regarding operating data
REG_08088|apenas_bloco_a|TRUE|2019|Scopus|10.2749/guimaraes.2019.1720|condition assessment||nao|Toward the development of standardized procedures for structural health monitoring
